state,district,block,year,recharge_mm,extraction_mcm,stage_percent,category
Telangana,Warangal,Block-3,2003,144,115,79.86,Semi-Critical
Telangana,Warangal,Block-1,2004,214,220,102.8,Over-Exploited
Telangana,Warangal,Block-2,2004,174,95,54.6,Safe
Telangana,Warangal,Block-3,2004,114,218,191.23,Over-Exploited
Telangana,Warangal,Block-1,2005,249,237,95.18,Critical
Telangana,Warangal,Block-2,2005,246,160,65.04,Safe
Telangana,Warangal,Block-3,2005,210,154,73.33,Semi-Critical
Telangana,Warangal,Block-1,2006,203,175,86.21,Semi-Critical
Telangana,Warangal,Block-2,2006,249,233,93.57,Critical
Telangana,Warangal,Block-3,2006,114,238,208.77,Over-Exploited
Telangana,Warangal,Block-1,2007,183,85,46.45,Safe
Telangana,Warangal,Block-2,2007,174,188,108.05,Over-Exploited
Telangana,Warangal,Block-3,2007,219,198,90.41,Critical
Telangana,Warangal,Block-1,2008,166,270,162.65,Over-Exploited
Telangana,Warangal,Block-2,2008,171,125,73.1,Semi-Critical
Telangana,Warangal,Block-3,2008,238,90,37.82,Safe
Telangana,Warangal,Block-1,2009,173,147,84.97,Semi-Critical
Telangana,Warangal,Block-2,2009,149,237,159.06,Over-Exploited
Telangana,Warangal,Block-3,2009,116,236,203.45,Over-Exploited
Telangana,Warangal,Block-1,2010,225,244,108.44,Over-Exploited
Telangana,Warangal,Block-2,2010,108,184,170.37,Over-Exploited
Telangana,Warangal,Block-3,2010,202,87,43.07,Safe
Telangana,Warangal,Block-1,2011,118,241,204.24,Over-Exploited
Telangana,Warangal,Block-2,2011,103,229,222.33,Over-Exploited
Telangana,Warangal,Block-3,2011,151,149,98.68,Critical
Telangana,Warangal,Block-1,2012,133,203,152.63,Over-Exploited
Telangana,Warangal,Block-2,2012,140,227,162.14,Over-Exploited
Telangana,Warangal,Block-3,2012,218,107,49.08,Safe
Telangana,Warangal,Block-1,2013,128,138,107.81,Over-Exploited
Telangana,Warangal,Block-2,2013,119,161,135.29,Over-Exploited
Telangana,Warangal,Block-3,2013,192,170,88.54,Semi-Critical
Telangana,Warangal,Block-1,2014,211,230,109.0,Over-Exploited
Telangana,Warangal,Block-2,2014,244,108,44.26,Safe
Telangana,Warangal,Block-3,2014,125,173,138.4,Over-Exploited
Telangana,Warangal,Block-1,2015,194,259,133.51,Over-Exploited
Telangana,Warangal,Block-2,2015,177,87,49.15,Safe
Telangana,Warangal,Block-3,2015,160,268,167.5,Over-Exploited
Telangana,Warangal,Block-1,2016,243,148,60.91,Safe
Telangana,Warangal,Block-2,2016,215,144,66.98,Safe
Telangana,Warangal,Block-3,2016,215,240,111.63,Over-Exploited
Telangana,Warangal,Block-1,2017,207,119,57.49,Safe
Telangana,Warangal,Block-2,2017,102,268,262.75,Over-Exploited
Telangana,Warangal,Block-3,2017,151,184,121.85,Over-Exploited
Telangana,Warangal,Block-1,2018,196,100,51.02,Safe
Telangana,Warangal,Block-2,2018,241,240,99.59,Critical
Telangana,Warangal,Block-3,2018,120,81,67.5,Safe
Telangana,Warangal,Block-1,2019,160,244,152.5,Over-Exploited
Telangana,Warangal,Block-2,2019,197,97,49.24,Safe
Telangana,Warangal,Block-3,2019,166,145,87.35,Semi-Critical
Telangana,Warangal,Block-1,2020,124,203,163.71,Over-Exploited
Telangana,Warangal,Block-2,2020,182,114,62.64,Safe
Telangana,Warangal,Block-3,2020,195,90,46.15,Safe
Telangana,Warangal,Block-1,2021,169,104,61.54,Safe
Telangana,Warangal,Block-2,2021,200,100,50.0,Safe
Telangana,Warangal,Block-3,2021,173,245,141.62,Over-Exploited
Telangana,Warangal,Block-1,2022,202,116,57.43,Safe
Telangana,Warangal,Block-2,2022,242,93,38.43,Safe
Telangana,Warangal,Block-3,2022,248,118,47.58,Safe
Telangana,Nizamabad,Block-1,2000,155,156,100.65,Over-Exploited
Telangana,Nizamabad,Block-2,2000,173,187,108.09,Over-Exploited
Telangana,Nizamabad,Block-3,2000,223,219,98.21,Critical
Telangana,Nizamabad,Block-1,2001,118,251,212.71,Over-Exploited
Telangana,Nizamabad,Block-2,2001,147,109,74.15,Semi-Critical
Telangana,Nizamabad,Block-3,2001,235,128,54.47,Safe
Telangana,Nizamabad,Block-1,2002,200,236,118.0,Over-Exploited
Telangana,Nizamabad,Block-2,2002,186,209,112.37,Over-Exploited
Telangana,Nizamabad,Block-3,2002,164,205,125.0,Over-Exploited
Telangana,Nizamabad,Block-1,2003,238,107,44.96,Safe
Telangana,Nizamabad,Block-2,2003,107,194,181.31,Over-Exploited
Telangana,Nizamabad,Block-3,2003,158,131,82.91,Semi-Critical
Telangana,Nizamabad,Block-1,2004,111,86,77.48,Semi-Critical
Telangana,Nizamabad,Block-2,2004,164,90,54.88,Safe
Telangana,Nizamabad,Block-3,2004,234,260,111.11,Over-Exploited
Telangana,Nizamabad,Block-1,2005,218,108,49.54,Safe
Telangana,Nizamabad,Block-2,2005,146,166,113.7,Over-Exploited
Telangana,Nizamabad,Block-3,2005,207,204,98.55,Critical
Telangana,Nizamabad,Block-1,2006,163,204,125.15,Over-Exploited
Telangana,Nizamabad,Block-2,2006,164,263,160.37,Over-Exploited
Telangana,Nizamabad,Block-3,2006,212,107,50.47,Safe
Telangana,Nizamabad,Block-1,2007,120,80,66.67,Safe
Telangana,Nizamabad,Block-2,2007,212,200,94.34,Critical
Telangana,Nizamabad,Block-3,2007,170,141,82.94,Semi-Critical
Telangana,Nizamabad,Block-1,2008,247,230,93.12,Critical
Telangana,Nizamabad,Block-2,2008,218,192,88.07,Semi-Critical
Telangana,Nizamabad,Block-3,2008,145,233,160.69,Over-Exploited
Telangana,Nizamabad,Block-1,2009,216,101,46.76,Safe
Telangana,Nizamabad,Block-2,2009,167,90,53.89,Safe
Telangana,Nizamabad,Block-3,2009,219,89,40.64,Safe
Telangana,Nizamabad,Block-1,2010,189,209,110.58,Over-Exploited
Telangana,Nizamabad,Block-2,2010,159,190,119.5,Over-Exploited
Telangana,Nizamabad,Block-3,2010,162,170,104.94,Over-Exploited
Telangana,Nizamabad,Block-1,2011,105,235,223.81,Over-Exploited
Telangana,Nizamabad,Block-2,2011,235,218,92.77,Critical
Telangana,Nizamabad,Block-3,2011,104,210,201.92,Over-Exploited
Telangana,Nizamabad,Block-1,2012,178,217,121.91,Over-Exploited
Telangana,Nizamabad,Block-2,2012,134,211,157.46,Over-Exploited
Telangana,Nizamabad,Block-3,2012,223,152,68.16,Safe
Telangana,Nizamabad,Block-1,2013,123,191,155.28,Over-Exploited
Telangana,Nizamabad,Block-2,2013,108,208,192.59,Over-Exploited
Telangana,Nizamabad,Block-3,2013,200,181,90.5,Critical
Telangana,Nizamabad,Block-1,2014,192,124,64.58,Safe
Telangana,Nizamabad,Block-2,2014,133,268,201.5,Over-Exploited
Telangana,Nizamabad,Block-3,2014,168,112,66.67,Safe
Telangana,Nizamabad,Block-1,2015,153,192,125.49,Over-Exploited
Telangana,Nizamabad,Block-2,2015,239,210,87.87,Semi-Critical
Telangana,Nizamabad,Block-3,2015,249,109,43.78,Safe
Telangana,Nizamabad,Block-1,2016,176,97,55.11,Safe
Telangana,Nizamabad,Block-2,2016,205,96,46.83,Safe
Telangana,Nizamabad,Block-3,2016,211,212,100.47,Over-Exploited
Telangana,Nizamabad,Block-1,2017,167,90,53.89,Safe
Telangana,Nizamabad,Block-2,2017,120,255,212.5,Over-Exploited
Telangana,Nizamabad,Block-3,2017,126,193,153.17,Over-Exploited
Telangana,Nizamabad,Block-1,2018,227,124,54.63,Safe
Telangana,Nizamabad,Block-2,2018,201,235,116.92,Over-Exploited
Telangana,Nizamabad,Block-3,2018,206,202,98.06,Critical
Telangana,Nizamabad,Block-1,2019,187,84,44.92,Safe
Telangana,Nizamabad,Block-2,2019,192,232,120.83,Over-Exploited
Telangana,Nizamabad,Block-3,2019,105,87,82.86,Semi-Critical
Telangana,Nizamabad,Block-1,2020,167,202,120.96,Over-Exploited
Telangana,Nizamabad,Block-2,2020,224,133,59.38,Safe
Telangana,Nizamabad,Block-3,2020,102,242,237.25,Over-Exploited
Telangana,Nizamabad,Block-1,2021,186,98,52.69,Safe
Telangana,Nizamabad,Block-2,2021,195,260,133.33,Over-Exploited
Telangana,Nizamabad,Block-3,2021,149,179,120.13,Over-Exploited
Telangana,Nizamabad,Block-1,2022,129,100,77.52,Semi-Critical
Telangana,Nizamabad,Block-2,2022,117,182,155.56,Over-Exploited
Telangana,Nizamabad,Block-3,2022,114,208,182.46,Over-Exploited
Tripura,Agartala,Block-1,2000,160,214,133.75,Over-Exploited
Tripura,Agartala,Block-2,2000,178,203,114.04,Over-Exploited
Tripura,Agartala,Block-3,2000,231,149,64.5,Safe
Tripura,Agartala,Block-1,2001,213,246,115.49,Over-Exploited
Tripura,Agartala,Block-2,2001,236,241,102.12,Over-Exploited
Tripura,Agartala,Block-3,2001,149,111,74.5,Semi-Critical
Tripura,Agartala,Block-1,2002,203,148,72.91,Semi-Critical
Tripura,Agartala,Block-2,2002,159,236,148.43,Over-Exploited
Tripura,Agartala,Block-3,2002,102,240,235.29,Over-Exploited
Tripura,Agartala,Block-1,2003,155,178,114.84,Over-Exploited
Tripura,Agartala,Block-2,2003,110,261,237.27,Over-Exploited
Tripura,Agartala,Block-3,2003,199,191,95.98,Critical
Tripura,Agartala,Block-1,2004,200,262,131.0,Over-Exploited
Tripura,Agartala,Block-2,2004,219,144,65.75,Safe
Tripura,Agartala,Block-3,2004,100,144,144.0,Over-Exploited
Tripura,Agartala,Block-1,2005,140,138,98.57,Critical
Tripura,Agartala,Block-2,2005,105,133,126.67,Over-Exploited
Tripura,Agartala,Block-3,2005,227,149,65.64,Safe
Tripura,Agartala,Block-1,2006,195,156,80.0,Semi-Critical
Tripura,Agartala,Block-2,2006,100,269,269.0,Over-Exploited
Tripura,Agartala,Block-3,2006,218,222,101.83,Over-Exploited
Tripura,Agartala,Block-1,2007,200,192,96.0,Critical
Tripura,Agartala,Block-2,2007,107,229,214.02,Over-Exploited
Tripura,Agartala,Block-3,2007,148,244,164.86,Over-Exploited
Tripura,Agartala,Block-1,2008,132,181,137.12,Over-Exploited
Tripura,Agartala,Block-2,2008,168,102,60.71,Safe
Tripura,Agartala,Block-3,2008,200,127,63.5,Safe
Tripura,Agartala,Block-1,2009,150,89,59.33,Safe
Tripura,Agartala,Block-2,2009,170,195,114.71,Over-Exploited
Tripura,Agartala,Block-3,2009,128,106,82.81,Semi-Critical
Tripura,Agartala,Block-1,2010,231,175,75.76,Semi-Critical
Tripura,Agartala,Block-2,2010,101,243,240.59,Over-Exploited
Tripura,Agartala,Block-3,2010,158,214,135.44,Over-Exploited
Tripura,Agartala,Block-1,2011,231,209,90.48,Critical
Tripura,Agartala,Block-2,2011,203,190,93.6,Critical
Tripura,Agartala,Block-3,2011,156,102,65.38,Safe
Tripura,Agartala,Block-1,2012,183,175,95.63,Critical
Tripura,Agartala,Block-2,2012,115,157,136.52,Over-Exploited
Tripura,Agartala,Block-3,2012,224,225,100.45,Over-Exploited
Tripura,Agartala,Block-1,2013,116,214,184.48,Over-Exploited
Tripura,Agartala,Block-2,2013,187,198,105.88,Over-Exploited
Tripura,Agartala,Block-3,2013,207,194,93.72,Critical
Tripura,Agartala,Block-1,2014,237,80,33.76,Safe
Tripura,Agartala,Block-2,2014,220,80,36.36,Safe
Tripura,Agartala,Block-3,2014,196,161,82.14,Semi-Critical
Tripura,Agartala,Block-1,2015,108,120,111.11,Over-Exploited
Tripura,Agartala,Block-2,2015,118,85,72.03,Semi-Critical
Tripura,Agartala,Block-3,2015,135,142,105.19,Over-Exploited
Tripura,Agartala,Block-1,2016,236,210,88.98,Semi-Critical
Tripura,Agartala,Block-2,2016,187,237,126.74,Over-Exploited
Tripura,Agartala,Block-3,2016,138,232,168.12,Over-Exploited
Tripura,Agartala,Block-1,2017,113,143,126.55,Over-Exploited
Tripura,Agartala,Block-2,2017,193,257,133.16,Over-Exploited
Tripura,Agartala,Block-3,2017,223,95,42.6,Safe
Tripura,Agartala,Block-1,2018,141,132,93.62,Critical
Tripura,Agartala,Block-2,2018,136,197,144.85,Over-Exploited
Tripura,Agartala,Block-3,2018,211,177,83.89,Semi-Critical
Tripura,Agartala,Block-1,2019,205,215,104.88,Over-Exploited
Tripura,Agartala,Block-2,2019,240,224,93.33,Critical
Tripura,Agartala,Block-3,2019,134,116,86.57,Semi-Critical
Tripura,Agartala,Block-1,2020,231,253,109.52,Over-Exploited
Tripura,Agartala,Block-2,2020,149,207,138.93,Over-Exploited
Tripura,Agartala,Block-3,2020,117,215,183.76,Over-Exploited
Tripura,Agartala,Block-1,2021,161,109,67.7,Safe
Tripura,Agartala,Block-2,2021,206,95,46.12,Safe
Tripura,Agartala,Block-3,2021,187,246,131.55,Over-Exploited
Tripura,Agartala,Block-1,2022,116,172,148.28,Over-Exploited
Tripura,Agartala,Block-2,2022,172,113,65.7,Safe
Tripura,Agartala,Block-3,2022,120,191,159.17,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2000,134,173,129.1,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2000,229,232,101.31,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2000,155,187,120.65,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2001,179,196,109.5,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2001,135,270,200.0,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2001,162,172,106.17,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2002,232,189,81.47,Semi-Critical
Uttar Pradesh,Lucknow,Block-2,2002,162,186,114.81,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2002,173,145,83.82,Semi-Critical
Uttar Pradesh,Lucknow,Block-1,2003,133,260,195.49,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2003,193,268,138.86,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2003,226,198,87.61,Semi-Critical
Uttar Pradesh,Lucknow,Block-1,2004,183,98,53.55,Safe
Uttar Pradesh,Lucknow,Block-2,2004,213,262,123.0,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2004,165,158,95.76,Critical
Uttar Pradesh,Lucknow,Block-1,2005,122,124,101.64,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2005,126,213,169.05,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2005,101,127,125.74,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2006,199,266,133.67,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2006,246,242,98.37,Critical
Uttar Pradesh,Lucknow,Block-3,2006,111,266,239.64,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2007,249,264,106.02,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2007,174,176,101.15,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2007,122,172,140.98,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2008,126,225,178.57,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2008,190,83,43.68,Safe
Uttar Pradesh,Lucknow,Block-3,2008,245,185,75.51,Semi-Critical
Uttar Pradesh,Lucknow,Block-1,2009,217,106,48.85,Safe
Uttar Pradesh,Lucknow,Block-2,2009,249,189,75.9,Semi-Critical
Uttar Pradesh,Lucknow,Block-3,2009,222,115,51.8,Safe
Uttar Pradesh,Lucknow,Block-1,2010,228,203,89.04,Semi-Critical
Uttar Pradesh,Lucknow,Block-2,2010,183,141,77.05,Semi-Critical
Uttar Pradesh,Lucknow,Block-3,2010,174,173,99.43,Critical
Uttar Pradesh,Lucknow,Block-1,2011,149,206,138.26,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2011,144,173,120.14,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2011,206,133,64.56,Safe
Uttar Pradesh,Lucknow,Block-1,2012,249,147,59.04,Safe
Uttar Pradesh,Lucknow,Block-2,2012,109,258,236.7,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2012,212,173,81.6,Semi-Critical
Uttar Pradesh,Lucknow,Block-1,2013,190,231,121.58,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2013,223,182,81.61,Semi-Critical
Uttar Pradesh,Lucknow,Block-3,2013,121,112,92.56,Critical
Uttar Pradesh,Lucknow,Block-1,2014,185,207,111.89,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2014,159,127,79.87,Semi-Critical
Uttar Pradesh,Lucknow,Block-3,2014,189,233,123.28,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2015,212,105,49.53,Safe
Uttar Pradesh,Lucknow,Block-2,2015,103,102,99.03,Critical
Uttar Pradesh,Lucknow,Block-3,2015,165,92,55.76,Safe
Uttar Pradesh,Lucknow,Block-1,2016,106,132,124.53,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2016,194,212,109.28,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2016,214,127,59.35,Safe
Uttar Pradesh,Lucknow,Block-1,2017,192,241,125.52,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2017,159,97,61.01,Safe
Uttar Pradesh,Lucknow,Block-3,2017,222,122,54.95,Safe
Uttar Pradesh,Lucknow,Block-1,2018,247,195,78.95,Semi-Critical
Uttar Pradesh,Lucknow,Block-2,2018,116,81,69.83,Safe
Uttar Pradesh,Lucknow,Block-3,2018,224,242,108.04,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2019,134,166,123.88,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2019,114,229,200.88,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2019,160,232,145.0,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2020,177,248,140.11,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2020,152,185,121.71,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2020,116,217,187.07,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2021,108,222,205.56,Over-Exploited
Uttar Pradesh,Lucknow,Block-2,2021,108,258,238.89,Over-Exploited
Uttar Pradesh,Lucknow,Block-3,2021,217,224,103.23,Over-Exploited
Uttar Pradesh,Lucknow,Block-1,2022,233,157,67.38,Safe
Uttar Pradesh,Lucknow,Block-2,2022,192,104,54.17,Safe
Uttar Pradesh,Lucknow,Block-3,2022,161,239,148.45,Over-Exploited
Uttar Pradesh,Varanasi,Block-1,2000,143,93,65.03,Safe
Uttar Pradesh,Varanasi,Block-2,2000,133,211,158.65,Over-Exploited
Uttar Pradesh,Varanasi,Block-3,2000,224,259,115.62,Over-Exploited
Uttar Pradesh,Varanasi,Block-1,2001,204,244,119.61,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2001,247,247,100.0,Critical
Uttar Pradesh,Varanasi,Block-3,2001,112,82,73.21,Semi-Critical
Uttar Pradesh,Varanasi,Block-1,2002,170,246,144.71,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2002,139,171,123.02,Over-Exploited
Uttar Pradesh,Varanasi,Block-3,2002,175,244,139.43,Over-Exploited
Uttar Pradesh,Varanasi,Block-1,2003,164,134,81.71,Semi-Critical
Uttar Pradesh,Varanasi,Block-2,2003,184,87,47.28,Safe
Uttar Pradesh,Varanasi,Block-3,2003,159,251,157.86,Over-Exploited
Uttar Pradesh,Varanasi,Block-1,2004,242,126,52.07,Safe
Uttar Pradesh,Varanasi,Block-2,2004,169,197,116.57,Over-Exploited
Uttar Pradesh,Varanasi,Block-3,2004,221,114,51.58,Safe
Uttar Pradesh,Varanasi,Block-1,2005,248,215,86.69,Semi-Critical
Uttar Pradesh,Varanasi,Block-2,2005,247,105,42.51,Safe
Uttar Pradesh,Varanasi,Block-3,2005,188,132,70.21,Semi-Critical
Uttar Pradesh,Varanasi,Block-1,2006,142,154,108.45,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2006,132,83,62.88,Safe
Uttar Pradesh,Varanasi,Block-3,2006,138,120,86.96,Semi-Critical
Uttar Pradesh,Varanasi,Block-1,2007,219,132,60.27,Safe
Uttar Pradesh,Varanasi,Block-2,2007,184,156,84.78,Semi-Critical
Uttar Pradesh,Varanasi,Block-3,2007,187,91,48.66,Safe
Uttar Pradesh,Varanasi,Block-1,2008,211,95,45.02,Safe
Uttar Pradesh,Varanasi,Block-2,2008,183,194,106.01,Over-Exploited
Uttar Pradesh,Varanasi,Block-3,2008,119,157,131.93,Over-Exploited
Uttar Pradesh,Varanasi,Block-1,2009,191,216,113.09,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2009,241,119,49.38,Safe
Uttar Pradesh,Varanasi,Block-3,2009,142,141,99.3,Critical
Uttar Pradesh,Varanasi,Block-1,2010,155,203,130.97,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2010,195,109,55.9,Safe
Uttar Pradesh,Varanasi,Block-3,2010,111,213,191.89,Over-Exploited
Uttar Pradesh,Varanasi,Block-1,2011,248,215,86.69,Semi-Critical
Uttar Pradesh,Varanasi,Block-2,2011,120,164,136.67,Over-Exploited
Uttar Pradesh,Varanasi,Block-3,2011,132,223,168.94,Over-Exploited
Uttar Pradesh,Varanasi,Block-1,2012,214,246,114.95,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2012,246,220,89.43,Semi-Critical
Uttar Pradesh,Varanasi,Block-3,2012,193,98,50.78,Safe
Uttar Pradesh,Varanasi,Block-1,2013,167,186,111.38,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2013,108,100,92.59,Critical
Uttar Pradesh,Varanasi,Block-3,2013,111,95,85.59,Semi-Critical
Uttar Pradesh,Varanasi,Block-1,2014,168,192,114.29,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2014,170,158,92.94,Critical
Uttar Pradesh,Varanasi,Block-3,2014,234,252,107.69,Over-Exploited
Uttar Pradesh,Varanasi,Block-1,2015,216,151,69.91,Safe
Uttar Pradesh,Varanasi,Block-2,2015,104,245,235.58,Over-Exploited
Uttar Pradesh,Varanasi,Block-3,2015,195,143,73.33,Semi-Critical
Uttar Pradesh,Varanasi,Block-1,2016,102,104,101.96,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2016,192,88,45.83,Safe
Uttar Pradesh,Varanasi,Block-3,2016,170,81,47.65,Safe
Uttar Pradesh,Varanasi,Block-1,2017,197,189,95.94,Critical
Uttar Pradesh,Varanasi,Block-2,2017,182,124,68.13,Safe
Uttar Pradesh,Varanasi,Block-3,2017,110,141,128.18,Over-Exploited
Uttar Pradesh,Varanasi,Block-1,2018,122,122,100.0,Critical
Uttar Pradesh,Varanasi,Block-2,2018,196,120,61.22,Safe
Uttar Pradesh,Varanasi,Block-3,2018,250,223,89.2,Semi-Critical
Uttar Pradesh,Varanasi,Block-1,2019,205,186,90.73,Critical
Uttar Pradesh,Varanasi,Block-2,2019,243,149,61.32,Safe
Uttar Pradesh,Varanasi,Block-3,2019,201,131,65.17,Safe
Uttar Pradesh,Varanasi,Block-1,2020,194,235,121.13,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2020,177,167,94.35,Critical
Uttar Pradesh,Varanasi,Block-3,2020,125,123,98.4,Critical
Uttar Pradesh,Varanasi,Block-1,2021,247,259,104.86,Over-Exploited
Uttar Pradesh,Varanasi,Block-2,2021,246,149,60.57,Safe
Uttar Pradesh,Varanasi,Block-3,2021,213,238,111.74,Over-Exploited
Uttar Pradesh,Varanasi,Block-1,2022,204,176,86.27,Semi-Critical
Uttar Pradesh,Varanasi,Block-2,2022,137,192,140.15,Over-Exploited
Uttar Pradesh,Varanasi,Block-3,2022,196,220,112.24,Over-Exploited
Uttar Pradesh,Kanpur,Block-1,2000,117,177,151.28,Over-Exploited
Uttar Pradesh,Kanpur,Block-2,2000,170,269,158.24,Over-Exploited
Uttar Pradesh,Kanpur,Block-3,2000,203,263,129.56,Over-Exploited
Uttar Pradesh,Kanpur,Block-1,2001,102,172,168.63,Over-Exploited
Uttar Pradesh,Kanpur,Block-2,2001,192,248,129.17,Over-Exploited
Uttar Pradesh,Kanpur,Block-3,2001,174,260,149.43,Over-Exploited
Uttar Pradesh,Kanpur,Block-1,2002,104,176,169.23,Over-Exploited
Uttar Pradesh,Kanpur,Block-2,2002,240,251,104.58,Over-Exploited
Uttar Pradesh,Kanpur,Block-3,2002,102,99,97.06,Critical
Uttar Pradesh,Kanpur,Block-1,2003,169,225,133.14,Over-Exploited
Uttar Pradesh,Kanpur,Block-2,2003,141,129,91.49,Critical
Uttar Pradesh,Kanpur,Block-3,2003,178,188,105.62,Over-Exploited
Uttar Pradesh,Kanpur,Block-1,2004,201,122,60.7,Safe
Uttar Pradesh,Kanpur,Block-2,2004,199,235,118.09,Over-Exploited
Uttar Pradesh,Kanpur,Block-3,2004,129,181,140.31,Over-Exploited
Uttar Pradesh,Kanpur,Block-1,2005,240,86,35.83,Safe
Uttar Pradesh,Kanpur,Block-2,2005,119,226,189.92,Over-Exploited
Uttar Pradesh,Kanpur,Block-3,2005,220,98,44.55,Safe
Uttar Pradesh,Kanpur,Block-1,2006,103,169,164.08,Over-Exploited
Uttar Pradesh,Kanpur,Block-2,2006,210,257,122.38,Over-Exploited
Uttar Pradesh,Kanpur,Block-3,2006,228,247,108.33,Over-Exploited
Uttar Pradesh,Kanpur,Block-1,2007,138,189,136.96,Over-Exploited
Uttar Pradesh,Kanpur,Block-2,2007,163,257,157.67,Over-Exploited
Uttar Pradesh,Kanpur,Block-3,2007,224,217,96.88,Critical
Uttar Pradesh,Kanpur,Block-1,2008,158,97,61.39,Safe
Uttar Pradesh,Kanpur,Block-2,2008,178,236,132.58,Over-Exploited
Uttar Pradesh,Kanpur,Block-3,2008,250,217,86.8,Semi-Critical
Uttar Pradesh,Kanpur,Block-1,2009,135,131,97.04,Critical
Uttar Pradesh,Kanpur,Block-2,2009,156,266,170.51,Over-Exploited
Uttar Pradesh,Kanpur,Block-3,2009,212,146,68.87,Safe
Uttar Pradesh,Kanpur,Block-1,2010,165,269,163.03,Over-Exploited
Uttar Pradesh,Kanpur,Block-2,2010,232,178,76.72,Semi-Critical
Uttar Pradesh,Kanpur,Block-3,2010,126,237,188.1,Over-Exploited
Uttar Pradesh,Kanpur,Block-1,2011,149,265,177.85,Over-Exploited
Uttar Pradesh,Kanpur,Block-2,2011,215,193,89.77,Semi-Critical
Uttar Pradesh,Kanpur,Block-3,2011,174,159,91.38,Critical
Uttar Pradesh,Kanpur,Block-1,2012,160,141,88.12,Semi-Critical
Uttar Pradesh,Kanpur,Block-2,2012,134,220,164.18,Over-Exploited
Uttar Pradesh,Kanpur,Block-3,2012,143,249,174.13,Over-Exploited
Uttar Pradesh,Kanpur,Block-1,2013,181,135,74.59,Semi-Critical
Uttar Pradesh,Kanpur,Block-2,2013,238,131,55.04,Safe
Uttar Pradesh,Kanpur,Block-3,2013,210,158,75.24,Semi-Critical
Uttar Pradesh,Kanpur,Block-1,2014,178,104,58.43,Safe
Uttar Pradesh,Kanpur,Block-2,2014,221,180,81.45,Semi-Critical
Uttar Pradesh,Kanpur,Block-3,2014,236,224,94.92,Critical
Uttar Pradesh,Kanpur,Block-1,2015,136,250,183.82,Over-Exploited
Uttar Pradesh,Kanpur,Block-2,2015,237,159,67.09,Safe
